sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
NC_008095.1	NC_008095.1_NC_008095.1_4162	5204209	5205316	-1	PF10090	0.00115	0
NC_008095.1	NC_008095.1_NC_008095.1_4162	5204209	5205316	-1	PF00512	0.00161	0
NC_008095.1	NC_008095.1_NC_008095.1_4162	5204209	5205316	-1	PF00072	0.00255	0
NC_008095.1	NC_008095.1_NC_008095.1_4163	5205312	5206026	-1	PF00072	0.00564	0
NC_008095.1	NC_008095.1_NC_008095.1_4164	5206000	5207191	-1	PF02518	0.00543	0
NC_008095.1	NC_008095.1_NC_008095.1_4164	5206000	5207191	-1	PF14501	0.00488	0
NC_008095.1	NC_008095.1_NC_008095.1_4164	5206000	5207191	-1	PF00512	0.00529	0
NC_008095.1	NC_008095.1_NC_008095.1_4164	5206000	5207191	-1	PF11563	0.00513	0
NC_008095.1	NC_008095.1_NC_008095.1_4165	5207591	5208482	-1	PF03466	0.00382	0
NC_008095.1	NC_008095.1_NC_008095.1_4165	5207591	5208482	-1	PF00126	0.00389	0
NC_008095.1	NC_008095.1_NC_008095.1_4166	5208759	5209947	-1	PF10604	0.00575	0
NC_008095.1	NC_008095.1_NC_008095.1_4166	5208759	5209947	-1	PF03364	0.00445	0
NC_008095.1	NC_008095.1_NC_008095.1_4166	5208759	5209947	-1	PF08327	0.00391	0
NC_008095.1	NC_008095.1_NC_008095.1_4166	5208759	5209947	-1	PF04972	0.00282	0
NC_008095.1	NC_008095.1_NC_008095.1_4167	5210334	5211015	1	PF00156	0.00161	0
NC_008095.1	NC_008095.1_NC_008095.1_4167	5210334	5211015	1	PF14681	0.00145	0
NC_008095.1	NC_008095.1_NC_008095.1_4168	5211227	5213321	1	PF08448	0.00165	0
NC_008095.1	NC_008095.1_NC_008095.1_4168	5211227	5213321	1	PF08447	0.00116	0
NC_008095.1	NC_008095.1_NC_008095.1_4168	5211227	5213321	1	PF00512	0.00142	0
NC_008095.1	NC_008095.1_NC_008095.1_4168	5211227	5213321	1	PF02518	0.00155	0
NC_008095.1	NC_008095.1_NC_008095.1_4168	5211227	5213321	1	PF13581	0.00308	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF00072	0.0038	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF13191	0.0049	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF00158	0.00272	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF14532	0.00225	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF00493	0.00224	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF13401	0.00343	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF07728	0.00277	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF00004	0.00325	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF07724	0.00301	0
NC_008095.1	NC_008095.1_NC_008095.1_4169	5213317	5214685	1	PF02954	0.00422	0
NC_008095.1	NC_008095.1_NC_008095.1_4170	5214795	5215176	1	PF00072	0.01463	0
NC_008095.1	NC_008095.1_NC_008095.1_4171	5215360	5217172	1	PF13557	0.01152	0
NC_008095.1	NC_008095.1_NC_008095.1_4171	5215360	5217172	1	PF02412	0.0123	0
NC_008095.1	NC_008095.1_NC_008095.1_4171	5215360	5217172	1	PF00691	0.01192	0
NC_008095.1	NC_008095.1_NC_008095.1_4172	5217171	5218338	1	PF04773	0.03315	0
NC_008095.1	NC_008095.1_NC_008095.1_4173	5218410	5219868	1	PF05226	0.0602	0
NC_008095.1	NC_008095.1_NC_008095.1_4174	5219955	5221740	1	PF00072	0.05708	0
NC_008095.1	NC_008095.1_NC_008095.1_4174	5219955	5221740	1	PF01590	0.04902	0
NC_008095.1	NC_008095.1_NC_008095.1_4174	5219955	5221740	1	PF13492	0.05086	0
NC_008095.1	NC_008095.1_NC_008095.1_4174	5219955	5221740	1	PF13185	0.05434	0
NC_008095.1	NC_008095.1_NC_008095.1_4174	5219955	5221740	1	PF00990	0.04754	0
NC_008095.1	NC_008095.1_NC_008095.1_4175	5221890	5222109	1	PF05118	0.06914	0
NC_008095.1	NC_008095.1_NC_008095.1_4175	5221890	5222109	1	PF07883	0.07289	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF02954	0.0602	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF14532	0.04514	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF00158	0.04016	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF00004	0.04267	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF07728	0.04105	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF13191	0.05986	0
NC_008095.1	NC_008095.1_NC_008095.1_4178	5223174	5224533	-1	PF00072	0.07115	0
NC_008095.1	NC_008095.1_NC_008095.1_4179	5224522	5226631	-1	PF02518	0.10511	0
NC_008095.1	NC_008095.1_NC_008095.1_4179	5224522	5226631	-1	PF00512	0.11772	0
NC_008095.1	NC_008095.1_NC_008095.1_4179	5224522	5226631	-1	PF08448	0.1223	0
NC_008095.1	NC_008095.1_NC_008095.1_4180	5226784	5227471	1	PF00440	0.3295	0
NC_008095.1	NC_008095.1_NC_008095.1_4181	5227467	5228265	1	PF01144	0.22944	0
NC_008095.1	NC_008095.1_NC_008095.1_4181	5227467	5228265	1	PF16957	0.22077	0
NC_008095.1	NC_008095.1_NC_008095.1_4182	5228261	5229002	1	PF01144	0.24076	0
NC_008095.1	NC_008095.1_NC_008095.1_4183	5229049	5230087	1	PF08240	0.2792	0
NC_008095.1	NC_008095.1_NC_008095.1_4183	5229049	5230087	1	PF00106	0.24206	0
NC_008095.1	NC_008095.1_NC_008095.1_4183	5229049	5230087	1	PF00107	0.25057	0
NC_008095.1	NC_008095.1_NC_008095.1_4183	5229049	5230087	1	PF13602	0.26699	0
NC_008095.1	NC_008095.1_NC_008095.1_4184	5230136	5231393	1	PF01154	0.27064	0
NC_008095.1	NC_008095.1_NC_008095.1_4184	5230136	5231393	1	PF00108	0.30603	0
NC_008095.1	NC_008095.1_NC_008095.1_4184	5230136	5231393	1	PF08545	0.31152	0
NC_008095.1	NC_008095.1_NC_008095.1_4184	5230136	5231393	1	PF08540	0.26869	0
NC_008095.1	NC_008095.1_NC_008095.1_4185	5231570	5232026	1	PF00011	0.20417	0
NC_008095.1	NC_008095.1_NC_008095.1_4186	5232111	5232627	1	PF13474	0.28745	0
NC_008095.1	NC_008095.1_NC_008095.1_4186	5232111	5232627	1	PF14534	0.24591	0
NC_008095.1	NC_008095.1_NC_008095.1_4186	5232111	5232627	1	PF12680	0.2781	0
NC_008095.1	NC_008095.1_NC_008095.1_4187	5232630	5235063	-1	PF00702	0.18935	0
NC_008095.1	NC_008095.1_NC_008095.1_4187	5232630	5235063	-1	PF00122	0.14731	0
NC_008095.1	NC_008095.1_NC_008095.1_4192	5237951	5238557	-1	PF11790	0.31875	0
NC_008095.1	NC_008095.1_NC_008095.1_4193	5238708	5240019	1	PF00079	0.34758	0
NC_008095.1	NC_008095.1_NC_008095.1_4194	5240232	5241144	1	PF13365	0.27929	0
NC_008095.1	NC_008095.1_NC_008095.1_4194	5240232	5241144	1	PF00089	0.23379	0
NC_008095.1	NC_008095.1_NC_008095.1_4195	5241266	5241965	-1	PF05257	0.2799	0
NC_008095.1	NC_008095.1_NC_008095.1_4195	5241266	5241965	-1	PF01476	0.29931	0
NC_008095.1	NC_008095.1_NC_008095.1_4196	5242134	5245065	-1	PF00271	0.33179	0
NC_008095.1	NC_008095.1_NC_008095.1_4196	5242134	5245065	-1	PF04851	0.359	0
NC_008095.1	NC_008095.1_NC_008095.1_4201	5250929	5252258	1	PF08007	0.7472	0
NC_008095.1	NC_008095.1_NC_008095.1_4204	5254047	5254836	1	PF00975	0.89346	0
NC_008095.1	NC_008095.1_NC_008095.1_4204	5254047	5254836	1	PF12697	0.87399	0
NC_008095.1	NC_008095.1_NC_008095.1_4205	5254832	5255093	1	PF00550	0.96471	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF00550	0.98153	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF08659	0.97813	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF00106	0.98141	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF13561	0.98314	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF14765	0.98756	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF00698	0.98635	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF16197	0.98768	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF02801	0.98616	0
NC_008095.1	NC_008095.1_NC_008095.1_4206	5255097	5260656	-1	PF00109	0.97922	0
NC_008095.1	NC_008095.1_NC_008095.1_4208	5261174	5262338	-1	PF02374	0.96021	0
NC_008095.1	NC_008095.1_NC_008095.1_4208	5261174	5262338	-1	PF01656	0.96674	0
NC_008095.1	NC_008095.1_NC_008095.1_4208	5261174	5262338	-1	PF13614	0.96865	0
NC_008095.1	NC_008095.1_NC_008095.1_4208	5261174	5262338	-1	PF00448	0.97746	0
NC_008095.1	NC_008095.1_NC_008095.1_4208	5261174	5262338	-1	PF10609	0.97971	0
NC_008095.1	NC_008095.1_NC_008095.1_4208	5261174	5262338	-1	PF13191	0.98275	0
NC_008095.1	NC_008095.1_NC_008095.1_4209	5262356	5263436	-1	PF01734	0.98232	0
NC_008095.1	NC_008095.1_NC_008095.1_4210	5263435	5267743	-1	PF12697	0.98931	0
NC_008095.1	NC_008095.1_NC_008095.1_4210	5263435	5267743	-1	PF00975	0.99278	0
NC_008095.1	NC_008095.1_NC_008095.1_4210	5263435	5267743	-1	PF00550	0.99542	0
NC_008095.1	NC_008095.1_NC_008095.1_4210	5263435	5267743	-1	PF13193	0.99616	0
NC_008095.1	NC_008095.1_NC_008095.1_4210	5263435	5267743	-1	PF00501	0.99758	0
NC_008095.1	NC_008095.1_NC_008095.1_4210	5263435	5267743	-1	PF00668	0.99877	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF00550	0.99934	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF08659	0.99947	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF13561	0.99961	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF00106	0.9997	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF14765	0.99977	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF00698	0.99976	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF16197	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF02801	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF00109	0.99976	0
NC_008095.1	NC_008095.1_NC_008095.1_4211	5267739	5273229	-1	PF00108	0.99971	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF00550	0.99976	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF08659	0.99977	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF00106	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF13561	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF14765	0.9998	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF00698	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF16197	0.99979	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF02801	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF00109	0.99975	0
NC_008095.1	NC_008095.1_NC_008095.1_4212	5273236	5278798	-1	PF00108	0.99969	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF08659	0.99964	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF00106	0.99969	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF13561	0.99969	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF14765	0.99973	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF00698	0.99972	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF16197	0.99974	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF02801	0.99973	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF00109	0.99971	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF00550	0.99981	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF13193	0.9998	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF00501	0.99983	0
NC_008095.1	NC_008095.1_NC_008095.1_4213	5278808	5287730	-1	PF00668	0.99983	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF00550	0.99978	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF08659	0.99974	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF00106	0.99971	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF13561	0.99962	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF00698	0.99949	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF16197	0.99926	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF02801	0.99872	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF00109	0.99771	0
NC_008095.1	NC_008095.1_NC_008095.1_4214	5287726	5291992	-1	PF00108	0.99648	0
NC_008095.1	NC_008095.1_NC_008095.1_4215	5291991	5294202	-1	PF00550	0.99555	0
NC_008095.1	NC_008095.1_NC_008095.1_4215	5291991	5294202	-1	PF16197	0.99436	0
NC_008095.1	NC_008095.1_NC_008095.1_4215	5291991	5294202	-1	PF02801	0.99266	0
NC_008095.1	NC_008095.1_NC_008095.1_4215	5291991	5294202	-1	PF00109	0.98922	0
NC_008095.1	NC_008095.1_NC_008095.1_4215	5291991	5294202	-1	PF00108	0.98645	0
NC_008095.1	NC_008095.1_NC_008095.1_4216	5294280	5296824	-1	PF08491	0.96868	0
NC_008095.1	NC_008095.1_NC_008095.1_4216	5294280	5296824	-1	PF01494	0.96664	0
NC_008095.1	NC_008095.1_NC_008095.1_4217	5296876	5298166	-1	PF01663	0.89431	0
NC_008095.1	NC_008095.1_NC_008095.1_4218	5298861	5300001	1	PF02771	0.91318	0
NC_008095.1	NC_008095.1_NC_008095.1_4218	5298861	5300001	1	PF02770	0.9265	0
NC_008095.1	NC_008095.1_NC_008095.1_4218	5298861	5300001	1	PF00441	0.93204	0
NC_008095.1	NC_008095.1_NC_008095.1_4218	5298861	5300001	1	PF08028	0.93499	0
NC_008095.1	NC_008095.1_NC_008095.1_4219	5299997	5301512	1	PF00501	0.93554	0
NC_008095.1	NC_008095.1_NC_008095.1_4219	5299997	5301512	1	PF13193	0.93892	0
NC_008095.1	NC_008095.1_NC_008095.1_4220	5301655	5305345	1	PF05170	0.83454	0
NC_008095.1	NC_008095.1_NC_008095.1_4221	5305341	5305881	1	PF07027	0.79485	0
NC_008095.1	NC_008095.1_NC_008095.1_4222	5305901	5309321	1	PF07676	0.71162	0
NC_008095.1	NC_008095.1_NC_008095.1_4223	5309361	5310171	-1	PF04545	0.69508	0
NC_008095.1	NC_008095.1_NC_008095.1_4223	5309361	5310171	-1	PF08281	0.76436	0
NC_008095.1	NC_008095.1_NC_008095.1_4223	5309361	5310171	-1	PF04542	0.74032	0
NC_008095.1	NC_008095.1_NC_008095.1_4225	5311347	5311809	-1	PF02635	0.65328	0
NC_008095.1	NC_008095.1_NC_008095.1_4226	5311852	5312896	-1	PF03601	0.58087	0
NC_008095.1	NC_008095.1_NC_008095.1_4227	5312925	5314524	-1	PF02872	0.56292	0
NC_008095.1	NC_008095.1_NC_008095.1_4227	5312925	5314524	-1	PF00149	0.5555	0
NC_008095.1	NC_008095.1_NC_008095.1_4228	5314624	5314981	-1	PF00581	0.50539	0
NC_008095.1	NC_008095.1_NC_008095.1_4229	5315193	5315955	-1	PF13490	0.67082	0
NC_008095.1	NC_008095.1_NC_008095.1_4230	5315941	5316469	-1	PF08281	0.64103	0
NC_008095.1	NC_008095.1_NC_008095.1_4230	5315941	5316469	-1	PF04545	0.61551	0
NC_008095.1	NC_008095.1_NC_008095.1_4230	5315941	5316469	-1	PF04542	0.62578	0
NC_008095.1	NC_008095.1_NC_008095.1_4231	5316563	5317034	-1	PF04143	0.60629	0
NC_008095.1	NC_008095.1_NC_008095.1_4232	5317045	5317471	-1	PF04143	0.62399	0
NC_008095.1	NC_008095.1_NC_008095.1_4233	5317584	5318286	1	PF12706	0.59491	0
NC_008095.1	NC_008095.1_NC_008095.1_4233	5317584	5318286	1	PF00753	0.58533	0
NC_008095.1	NC_008095.1_NC_008095.1_4234	5318317	5318644	1	PF00581	0.54538	0
NC_008095.1	NC_008095.1_NC_008095.1_4235	5318670	5319465	1	PF01925	0.56702	0
NC_008095.1	NC_008095.1_NC_008095.1_4236	5319493	5320117	1	PF05724	0.64169	0
NC_008095.1	NC_008095.1_NC_008095.1_4236	5319493	5320117	1	PF13489	0.61992	0
NC_008095.1	NC_008095.1_NC_008095.1_4236	5319493	5320117	1	PF03848	0.56679	0
NC_008095.1	NC_008095.1_NC_008095.1_4236	5319493	5320117	1	PF13847	0.52701	0
NC_008095.1	NC_008095.1_NC_008095.1_4236	5319493	5320117	1	PF13649	0.43076	0
NC_008095.1	NC_008095.1_NC_008095.1_4236	5319493	5320117	1	PF08241	0.35514	0
NC_008095.1	NC_008095.1_NC_008095.1_4239	5321761	5323054	-1	PF14412	0.24277	0
NC_008095.1	NC_008095.1_NC_008095.1_4240	5323257	5324187	1	PF09544	0.19984	0
NC_008095.1	NC_008095.1_NC_008095.1_4242	5325231	5326782	1	PF02812	0.1069	0
NC_008095.1	NC_008095.1_NC_008095.1_4242	5325231	5326782	1	PF00208	0.09884	0
NC_008095.1	NC_008095.1_NC_008095.1_4242	5325231	5326782	1	PF02826	0.12842	0
NC_008095.1	NC_008095.1_NC_008095.1_4243	5326951	5327311	-1	PF07238	0.08116	0
NC_008095.1	NC_008095.1_NC_008095.1_4245	5328126	5329560	-1	PF14685	0.02272	0
NC_008095.1	NC_008095.1_NC_008095.1_4245	5328126	5329560	-1	PF13180	0.01461	0
NC_008095.1	NC_008095.1_NC_008095.1_4245	5328126	5329560	-1	PF00595	0.01146	0
NC_008095.1	NC_008095.1_NC_008095.1_4245	5328126	5329560	-1	PF00089	0.0139	0
NC_008095.1	NC_008095.1_NC_008095.1_4245	5328126	5329560	-1	PF13365	0.01638	0
NC_008095.1	NC_008095.1_NC_008095.1_4246	5329659	5330289	-1	PF01025	0.00862	0
NC_008095.1	NC_008095.1_NC_008095.1_4247	5330395	5330641	-1	PF03979	0.00942	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF01434	0.00511	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF00004	0.00474	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF07728	0.00365	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF05496	0.00258	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF01695	0.00263	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF06068	0.00194	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF13671	0.00237	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF13191	0.00314	0
NC_008095.1	NC_008095.1_NC_008095.1_4248	5330753	5332805	-1	PF06480	0.00288	0
NC_008095.1	NC_008095.1_NC_008095.1_4250	5333881	5334289	-1	PF00293	0.00337	0
NC_008095.1	NC_008095.1_NC_008095.1_4250	5333881	5334289	-1	PF14815	0.003	0
NC_008095.1	NC_008095.1_NC_008095.1_4251	5334556	5334793	1	PF13560	0.00336	0
NC_008095.1	NC_008095.1_NC_008095.1_4251	5334556	5334793	1	PF12844	0.00254	0
NC_008095.1	NC_008095.1_NC_008095.1_4251	5334556	5334793	1	PF01381	0.00241	0
NC_008095.1	NC_008095.1_NC_008095.1_4251	5334556	5334793	1	PF13413	0.00246	0
NC_008095.1	NC_008095.1_NC_008095.1_4251	5334556	5334793	1	PF13443	0.00383	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF00069	0.00819	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF07714	0.0082	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF01636	0.00815	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF06293	0.00824	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF13191	0.00911	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF13401	0.008	0
NC_008095.1	NC_008095.1_NC_008095.1_4252	5334939	5338731	1	PF13424	0.01094	0
NC_008095.1	NC_008095.1_NC_008095.1_4253	5338809	5340141	1	PF00069	0.01256	0
NC_008095.1	NC_008095.1_NC_008095.1_4253	5338809	5340141	1	PF07714	0.01035	0
NC_008095.1	NC_008095.1_NC_008095.1_4253	5338809	5340141	1	PF06293	0.00879	0
NC_008095.1	NC_008095.1_NC_008095.1_4253	5338809	5340141	1	PF01636	0.01038	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF02954	0.00426	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF14532	0.00261	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF00158	0.00204	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF00004	0.002	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF07728	0.00178	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF16697	0.00255	0
NC_008095.1	NC_008095.1_NC_008095.1_4254	5340146	5341526	-1	PF00498	0.00431	0
NC_008095.1	NC_008095.1_NC_008095.1_4256	5343917	5346296	-1	PF01568	0.0039	0
NC_008095.1	NC_008095.1_NC_008095.1_4256	5343917	5346296	-1	PF00384	0.00404	0
NC_008095.1	NC_008095.1_NC_008095.1_4257	5346544	5347759	1	PF04972	0.00437	0
NC_008095.1	NC_008095.1_NC_008095.1_4258	5347867	5349523	1	PF17391	0.00229	0
NC_008095.1	NC_008095.1_NC_008095.1_4258	5347867	5349523	1	PF01175	0.00161	0
NC_008095.1	NC_008095.1_NC_008095.1_4258	5347867	5349523	1	PF17392	0.00193	0
NC_008095.1	NC_008095.1_NC_008095.1_4260	5350284	5351550	1	PF07969	0.00246	0
NC_008095.1	NC_008095.1_NC_008095.1_4260	5350284	5351550	1	PF01979	0.00279	0
NC_008095.1	NC_008095.1_NC_008095.1_4261	5351640	5352474	1	PF13230	0.00358	0
NC_008095.1	NC_008095.1_NC_008095.1_4261	5351640	5352474	1	PF13522	0.00783	0
NC_008095.1	NC_008095.1_NC_008095.1_4262	5352580	5353642	1	PF13599	0.00904	0
NC_008095.1	NC_008095.1_NC_008095.1_4262	5352580	5353642	1	PF13576	0.00748	0
NC_008095.1	NC_008095.1_NC_008095.1_4262	5352580	5353642	1	PF00805	0.00918	0
NC_008095.1	NC_008095.1_NC_008095.1_4263	5353809	5354295	-1	PF02367	0.00981	0
NC_008095.1	NC_008095.1_NC_008095.1_4264	5354291	5355827	-1	PF01256	0.00575	0
NC_008095.1	NC_008095.1_NC_008095.1_4264	5354291	5355827	-1	PF02110	0.00478	0
NC_008095.1	NC_008095.1_NC_008095.1_4264	5354291	5355827	-1	PF03853	0.00609	0
NC_008095.1	NC_008095.1_NC_008095.1_4265	5355831	5356212	-1	PF01648	0.01112	0
NC_008095.1	NC_008095.1_NC_008095.1_4266	5356218	5356944	-1	PF03740	0.00713	0
NC_008095.1	NC_008095.1_NC_008095.1_4267	5357055	5358450	-1	PF00408	0.0057	0
NC_008095.1	NC_008095.1_NC_008095.1_4267	5357055	5358450	-1	PF02880	0.00418	0
NC_008095.1	NC_008095.1_NC_008095.1_4267	5357055	5358450	-1	PF02879	0.00399	0
NC_008095.1	NC_008095.1_NC_008095.1_4267	5357055	5358450	-1	PF02878	0.00462	0
NC_008095.1	NC_008095.1_NC_008095.1_4268	5358711	5359926	-1	PF00809	0.01366	0
NC_008095.1	NC_008095.1_NC_008095.1_4269	5360011	5360416	-1	PF02566	0.01695	0
NC_008095.1	NC_008095.1_NC_008095.1_4270	5360487	5361036	-1	PF04264	0.02249	0
NC_008095.1	NC_008095.1_NC_008095.1_4271	5361170	5362052	1	PF00126	0.01364	0
NC_008095.1	NC_008095.1_NC_008095.1_4271	5361170	5362052	1	PF03466	0.01213	0
NC_008095.1	NC_008095.1_NC_008095.1_4272	5362180	5362876	1	PF02678	0.01986	0
NC_008095.1	NC_008095.1_NC_008095.1_4273	5362907	5363834	1	PF02678	0.01515	0
NC_008095.1	NC_008095.1_NC_008095.1_4273	5362907	5363834	1	PF05726	0.01646	0
NC_008095.1	NC_008095.1_NC_008095.1_4274	5363933	5365850	-1	PF01434	0.00939	0
NC_008095.1	NC_008095.1_NC_008095.1_4274	5363933	5365850	-1	PF00004	0.00919	0
NC_008095.1	NC_008095.1_NC_008095.1_4274	5363933	5365850	-1	PF07728	0.00682	0
NC_008095.1	NC_008095.1_NC_008095.1_4274	5363933	5365850	-1	PF06068	0.00507	0
NC_008095.1	NC_008095.1_NC_008095.1_4274	5363933	5365850	-1	PF05496	0.00502	0
NC_008095.1	NC_008095.1_NC_008095.1_4274	5363933	5365850	-1	PF06480	0.00713	0
NC_008095.1	NC_008095.1_NC_008095.1_4275	5366030	5367386	-1	PF11734	0.00836	0
NC_008095.1	NC_008095.1_NC_008095.1_4275	5366030	5367386	-1	PF01171	0.00845	0
NC_008095.1	NC_008095.1_NC_008095.1_4276	5367840	5368044	1	PF07878	0.01492	0
NC_008095.1	NC_008095.1_NC_008095.1_4276	5367840	5368044	1	PF01402	0.02032	0
NC_008095.1	NC_008095.1_NC_008095.1_4277	5368050	5368311	1	PF07878	0.02392	0
NC_008095.1	NC_008095.1_NC_008095.1_4277	5368050	5368311	1	PF01402	0.0304	0
NC_008095.1	NC_008095.1_NC_008095.1_4278	5368347	5369187	-1	PF02872	0.04259	0
NC_008095.1	NC_008095.1_NC_008095.1_4279	5369186	5371955	-1	PF00593	0.05875	0
NC_008095.1	NC_008095.1_NC_008095.1_4279	5369186	5371955	-1	PF14905	0.06485	0
